"ID","EMBED_STR","SPORT_TYPE","DIFFICULTY","MOVING_TIME_SECONDS","DISTANCE_METERS","GENERATION_MODEL","WORKOUT_SOURCE","STORE_VERSION","RAW_JSON_STR","CREATED_AT"
"SLAM_bb8f9b2b4f8b4039aa","Aerobic Endurance Set
## Warm-up
• 600m progressive build
• Include 200m drill work

## Main Set
### Main Swim
8 x 200m at moderate steady pace
• Rest: 20 seconds between reps
• Focus on consistent pacing
• Maintain good technique throughout

## Cool-down
• 400m easy mixed strokes

**Tips:** Build your aerobic capacity with steady, consistent swimming. Pace control is key.","swim","moderate","3600","3000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Aerobic Endurance Set"", ""workout_instructions"": ""Aerobic Endurance Set\n## Warm-up\n\u2022 600m progressive build\n\u2022 Include 200m drill work\n\n## Main Set\n### Main Swim\n8 x 200m at moderate steady pace\n\u2022 Rest: 20 seconds between reps\n\u2022 Focus on consistent pacing\n\u2022 Maintain good technique throughout\n\n## Cool-down\n\u2022 400m easy mixed strokes\n\n**Tips:** Build your aerobic capacity with steady, consistent swimming. Pace control is key."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""swim""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_bb8f9b2b4f8b4039aa"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-08 08:00:00.000"
"SLAM_3027ff73f0ff4fcbb8","Sweet Spot Training
## Warm-up
• 20 min build from <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_3_TEMPO>

## Main Set
### Sweet Spot Intervals
4 intervals of:
• 10 min at 88-94% FTP (upper <POWER_ZONE_3_TEMPO> to lower <POWER_ZONE_4_THRESHOLD>)
• 5 min easy recovery at <POWER_ZONE_1_RECOVERY>

## Cool-down
• 15 min easy spin

**Tips:** Sweet spot training provides optimal balance of intensity and volume for building FTP.","ride","moderate","7200","60000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Sweet Spot Training"", ""workout_instructions"": ""Sweet Spot Training\n## Warm-up\n\u2022 20 min build from <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_3_TEMPO>\n\n## Main Set\n### Sweet Spot Intervals\n4 intervals of:\n\u2022 10 min at 88-94% FTP (upper <POWER_ZONE_3_TEMPO> to lower <POWER_ZONE_4_THRESHOLD>)\n\u2022 5 min easy recovery at <POWER_ZONE_1_RECOVERY>\n\n## Cool-down\n\u2022 15 min easy spin\n\n**Tips:** Sweet spot training provides optimal balance of intensity and volume for building FTP."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_3027ff73f0ff4fcbb8"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-12 01:00:00.000"
"SLAM_4045e78e428d4c3d92","Threshold Progression
## Warm-up
• 2000m easy at <PACE_ZONE_2_ENDURANCE>
• Dynamic drills and 4x100m strides

## Main Set
• 2000m at lower <PACE_ZONE_4_THRESHOLD>
• 2000m at mid <PACE_ZONE_4_THRESHOLD>
• 2000m at upper <PACE_ZONE_4_THRESHOLD>
• Minimal rest between segments - maintain continuous effort

## Cool-down
• 2000m easy at <PACE_ZONE_2_ENDURANCE>

**Tips:** This workout teaches you to sustain and increase effort when already tired - crucial for racing.","run","hard","3660","10000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Threshold Progression"", ""workout_instructions"": ""Threshold Progression\n## Warm-up\n\u2022 2000m easy at <PACE_ZONE_2_ENDURANCE>\n\u2022 Dynamic drills and 4x100m strides\n\n## Main Set\n\u2022 2000m at lower <PACE_ZONE_4_THRESHOLD>\n\u2022 2000m at mid <PACE_ZONE_4_THRESHOLD>\n\u2022 2000m at upper <PACE_ZONE_4_THRESHOLD>\n\u2022 Minimal rest between segments - maintain continuous effort\n\n## Cool-down\n\u2022 2000m easy at <PACE_ZONE_2_ENDURANCE>\n\n**Tips:** This workout teaches you to sustain and increase effort when already tired - crucial for racing."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_4045e78e428d4c3d92"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-23 18:00:00.000"
"SLAM_437c30e70a1346528a","Hill Hiking Workout
## Approach
• Steady sustainable pace with elevation gain
• Mix of uphill, flat, and downhill terrain

## Execution
• Maintain consistent effort on uphills
• Use trekking poles if available for stability
• Focus on steady breathing and rhythm

## Duration
Approximately 120 minutes with ~10km distance

**Tips:** Hill hiking builds leg strength and aerobic capacity. Pace yourself on the climbs.","hike","moderate","7200","10000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Hill Hiking Workout"", ""workout_instructions"": ""Hill Hiking Workout\n## Approach\n\u2022 Steady sustainable pace with elevation gain\n\u2022 Mix of uphill, flat, and downhill terrain\n\n## Execution\n\u2022 Maintain consistent effort on uphills\n\u2022 Use trekking poles if available for stability\n\u2022 Focus on steady breathing and rhythm\n\n## Duration\nApproximately 120 minutes with ~10km distance\n\n**Tips:** Hill hiking builds leg strength and aerobic capacity. Pace yourself on the climbs."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""hike""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_437c30e70a1346528a"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-04 20:00:00.000"
"SLAM_5d84bef4805347d1b5","Over-Under Intervals
## Warm-up
• 25 min progressive build
• Include several short efforts at threshold

## Main Set
### Over-Under Sets
4 intervals of:
• 2 min at 95% FTP (under threshold)
• 1 min at 105% FTP (over threshold)
• Repeat 4 times per interval (12 min total)
• 5 min recovery between intervals

## Cool-down
• 20 min easy spin

**Tips:** Over-unders teach you to manage surges in power while maintaining threshold effort.","ride","hard","8400","70000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Over-Under Intervals"", ""workout_instructions"": ""Over-Under Intervals\n## Warm-up\n\u2022 25 min progressive build\n\u2022 Include several short efforts at threshold\n\n## Main Set\n### Over-Under Sets\n4 intervals of:\n\u2022 2 min at 95% FTP (under threshold)\n\u2022 1 min at 105% FTP (over threshold)\n\u2022 Repeat 4 times per interval (12 min total)\n\u2022 5 min recovery between intervals\n\n## Cool-down\n\u2022 20 min easy spin\n\n**Tips:** Over-unders teach you to manage surges in power while maintaining threshold effort."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_5d84bef4805347d1b5"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-30 10:00:00.000"
"SLAM_70760078be27467ab1","Endurance Base Ride
## Warm-up
• 15 min progressive build from <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_2_ENDURANCE>

## Main Set
• 60 min steady riding at <POWER_ZONE_2_ENDURANCE>
• Maintain consistent power and cadence
• Focus on building aerobic capacity
• Stay comfortable throughout

## Cool-down
• 15 min easy spin at <POWER_ZONE_1_RECOVERY>

**Tips:** Base rides develop your aerobic engine. Consistency is more important than intensity.","ride","easy","5400","45000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Endurance Base Ride"", ""workout_instructions"": ""Endurance Base Ride\n## Warm-up\n\u2022 15 min progressive build from <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_2_ENDURANCE>\n\n## Main Set\n\u2022 60 min steady riding at <POWER_ZONE_2_ENDURANCE>\n\u2022 Maintain consistent power and cadence\n\u2022 Focus on building aerobic capacity\n\u2022 Stay comfortable throughout\n\n## Cool-down\n\u2022 15 min easy spin at <POWER_ZONE_1_RECOVERY>\n\n**Tips:** Base rides develop your aerobic engine. Consistency is more important than intensity."", ""workout_difficulty"": ""easy"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_70760078be27467ab1"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-01 17:00:00.000"
"SLAM_26686480ee6f4986b1","Full Body Strength
## Warm-up
• 15 min dynamic movement and mobility

## Main Set
### Compound Movements
• Back Squats: 5 sets x 5 reps at 80-85% max
• Deadlifts: 4 sets x 6 reps at 75-80% max
• Bench Press: 4 sets x 8 reps
• Bent-Over Rows: 4 sets x 10 reps
• Overhead Press: 3 sets x 8 reps

### Accessory Work
• Core circuit: 3 rounds
• Plank variations: 3x60 seconds

## Cool-down
• 10 min stretching and mobility

**Tips:** Focus on form over weight. Rest 2-3 minutes between heavy sets.","workout","hard","3600","","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Full Body Strength"", ""workout_instructions"": ""Full Body Strength\n## Warm-up\n\u2022 15 min dynamic movement and mobility\n\n## Main Set\n### Compound Movements\n\u2022 Back Squats: 5 sets x 5 reps at 80-85% max\n\u2022 Deadlifts: 4 sets x 6 reps at 75-80% max\n\u2022 Bench Press: 4 sets x 8 reps\n\u2022 Bent-Over Rows: 4 sets x 10 reps\n\u2022 Overhead Press: 3 sets x 8 reps\n\n### Accessory Work\n\u2022 Core circuit: 3 rounds\n\u2022 Plank variations: 3x60 seconds\n\n## Cool-down\n\u2022 10 min stretching and mobility\n\n**Tips:** Focus on form over weight. Rest 2-3 minutes between heavy sets."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""workout""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_26686480ee6f4986b1"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-23 19:00:00.000"
"SLAM_6e0d2d397d074fde8d","Steady State Run
## Warm-up
• 2000m progressive build from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>

## Main Set
• 6000m at <PACE_ZONE_3_TEMPO> to lower <PACE_ZONE_4_THRESHOLD>
• Slightly faster than marathon pace
• Maintain steady, controlled effort
• Focus on efficient form and rhythm

## Cool-down
• 2000m easy jog at <PACE_ZONE_2_ENDURANCE>

**Tips:** Steady state runs bridge the gap between easy running and hard threshold work.","run","moderate","2647","10000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Steady State Run"", ""workout_instructions"": ""Steady State Run\n## Warm-up\n\u2022 2000m progressive build from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>\n\n## Main Set\n\u2022 6000m at <PACE_ZONE_3_TEMPO> to lower <PACE_ZONE_4_THRESHOLD>\n\u2022 Slightly faster than marathon pace\n\u2022 Maintain steady, controlled effort\n\u2022 Focus on efficient form and rhythm\n\n## Cool-down\n\u2022 2000m easy jog at <PACE_ZONE_2_ENDURANCE>\n\n**Tips:** Steady state runs bridge the gap between easy running and hard threshold work."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_6e0d2d397d074fde8d"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-19 10:00:00.000"
"SLAM_53ee364976054a6a80","Tempo Run
## Warm-up
• 1500m easy at <PACE_ZONE_2_ENDURANCE>
• 4x100m strides progressing to <PACE_ZONE_3_TEMPO>

## Main Set
• 5000m steady tempo at <PACE_ZONE_3_TEMPO>
• This should feel comfortably hard
• Sustainable for the entire duration
• Focus on consistent pacing and controlled breathing

## Cool-down
• 1500m easy at <PACE_ZONE_2_ENDURANCE>
• Light stretching focusing on legs

**Tips:** Tempo pace is your ""comfortably hard"" pace - harder than easy but sustainable for 20-60 minutes.","run","moderate","2603","8000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Tempo Run"", ""workout_instructions"": ""Tempo Run\n## Warm-up\n\u2022 1500m easy at <PACE_ZONE_2_ENDURANCE>\n\u2022 4x100m strides progressing to <PACE_ZONE_3_TEMPO>\n\n## Main Set\n\u2022 5000m steady tempo at <PACE_ZONE_3_TEMPO>\n\u2022 This should feel comfortably hard\n\u2022 Sustainable for the entire duration\n\u2022 Focus on consistent pacing and controlled breathing\n\n## Cool-down\n\u2022 1500m easy at <PACE_ZONE_2_ENDURANCE>\n\u2022 Light stretching focusing on legs\n\n**Tips:** Tempo pace is your \""comfortably hard\"" pace - harder than easy but sustainable for 20-60 minutes."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_53ee364976054a6a80"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-02 05:00:00.000"
"SLAM_f612e5552cf24b208f","VO2 Max Intervals
## Warm-up
• 2000m easy progressive from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>
• 6x100m strides building to <PACE_ZONE_5_VO2MAX>

## Main Set
### VO2 Max Repeats
5 intervals of:
• 800m at <PACE_ZONE_5_VO2MAX> (hard effort, near 5K race pace)
• 400m recovery jog at <PACE_ZONE_1_RECOVERY>

## Cool-down
• 1600m easy at <PACE_ZONE_2_ENDURANCE>

**Tips:** These are hard efforts - your breathing will be labored. Focus on maintaining form even when fatigued.","run","hard","2082","8000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""VO2 Max Intervals"", ""workout_instructions"": ""VO2 Max Intervals\n## Warm-up\n\u2022 2000m easy progressive from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>\n\u2022 6x100m strides building to <PACE_ZONE_5_VO2MAX>\n\n## Main Set\n### VO2 Max Repeats\n5 intervals of:\n\u2022 800m at <PACE_ZONE_5_VO2MAX> (hard effort, near 5K race pace)\n\u2022 400m recovery jog at <PACE_ZONE_1_RECOVERY>\n\n## Cool-down\n\u2022 1600m easy at <PACE_ZONE_2_ENDURANCE>\n\n**Tips:** These are hard efforts - your breathing will be labored. Focus on maintaining form even when fatigued."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_f612e5552cf24b208f"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-22 03:00:00.000"
"SLAM_5d3d34428995470981","Steady State Run
## Warm-up
• 2000m progressive build from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>

## Main Set
• 6000m at <PACE_ZONE_3_TEMPO> to lower <PACE_ZONE_4_THRESHOLD>
• Slightly faster than marathon pace
• Maintain steady, controlled effort
• Focus on efficient form and rhythm

## Cool-down
• 2000m easy jog at <PACE_ZONE_2_ENDURANCE>

**Tips:** Steady state runs bridge the gap between easy running and hard threshold work.","run","moderate","3664","10000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Steady State Run"", ""workout_instructions"": ""Steady State Run\n## Warm-up\n\u2022 2000m progressive build from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>\n\n## Main Set\n\u2022 6000m at <PACE_ZONE_3_TEMPO> to lower <PACE_ZONE_4_THRESHOLD>\n\u2022 Slightly faster than marathon pace\n\u2022 Maintain steady, controlled effort\n\u2022 Focus on efficient form and rhythm\n\n## Cool-down\n\u2022 2000m easy jog at <PACE_ZONE_2_ENDURANCE>\n\n**Tips:** Steady state runs bridge the gap between easy running and hard threshold work."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_5d3d34428995470981"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-06 01:00:00.000"
"SLAM_4db627fabe9d4f12aa","Endurance Base Ride
## Warm-up
• 15 min progressive build from <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_2_ENDURANCE>

## Main Set
• 60 min steady riding at <POWER_ZONE_2_ENDURANCE>
• Maintain consistent power and cadence
• Focus on building aerobic capacity
• Stay comfortable throughout

## Cool-down
• 15 min easy spin at <POWER_ZONE_1_RECOVERY>

**Tips:** Base rides develop your aerobic engine. Consistency is more important than intensity.","ride","easy","5400","45000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Endurance Base Ride"", ""workout_instructions"": ""Endurance Base Ride\n## Warm-up\n\u2022 15 min progressive build from <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_2_ENDURANCE>\n\n## Main Set\n\u2022 60 min steady riding at <POWER_ZONE_2_ENDURANCE>\n\u2022 Maintain consistent power and cadence\n\u2022 Focus on building aerobic capacity\n\u2022 Stay comfortable throughout\n\n## Cool-down\n\u2022 15 min easy spin at <POWER_ZONE_1_RECOVERY>\n\n**Tips:** Base rides develop your aerobic engine. Consistency is more important than intensity."", ""workout_difficulty"": ""easy"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_4db627fabe9d4f12aa"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-19 07:00:00.000"
"SLAM_b29fd0a08a1140969f","Aerobic Endurance Set
## Warm-up
• 600m progressive build
• Include 200m drill work

## Main Set
### Main Swim
8 x 200m at moderate steady pace
• Rest: 20 seconds between reps
• Focus on consistent pacing
• Maintain good technique throughout

## Cool-down
• 400m easy mixed strokes

**Tips:** Build your aerobic capacity with steady, consistent swimming. Pace control is key.","swim","moderate","3600","3000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Aerobic Endurance Set"", ""workout_instructions"": ""Aerobic Endurance Set\n## Warm-up\n\u2022 600m progressive build\n\u2022 Include 200m drill work\n\n## Main Set\n### Main Swim\n8 x 200m at moderate steady pace\n\u2022 Rest: 20 seconds between reps\n\u2022 Focus on consistent pacing\n\u2022 Maintain good technique throughout\n\n## Cool-down\n\u2022 400m easy mixed strokes\n\n**Tips:** Build your aerobic capacity with steady, consistent swimming. Pace control is key."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""swim""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_b29fd0a08a1140969f"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-24 02:00:00.000"
"SLAM_96ce0d2ac71d4980b5","Steady State Run
## Warm-up
• 2000m progressive build from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>

## Main Set
• 6000m at <PACE_ZONE_3_TEMPO> to lower <PACE_ZONE_4_THRESHOLD>
• Slightly faster than marathon pace
• Maintain steady, controlled effort
• Focus on efficient form and rhythm

## Cool-down
• 2000m easy jog at <PACE_ZONE_2_ENDURANCE>

**Tips:** Steady state runs bridge the gap between easy running and hard threshold work.","run","moderate","2741","10000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Steady State Run"", ""workout_instructions"": ""Steady State Run\n## Warm-up\n\u2022 2000m progressive build from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>\n\n## Main Set\n\u2022 6000m at <PACE_ZONE_3_TEMPO> to lower <PACE_ZONE_4_THRESHOLD>\n\u2022 Slightly faster than marathon pace\n\u2022 Maintain steady, controlled effort\n\u2022 Focus on efficient form and rhythm\n\n## Cool-down\n\u2022 2000m easy jog at <PACE_ZONE_2_ENDURANCE>\n\n**Tips:** Steady state runs bridge the gap between easy running and hard threshold work."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_96ce0d2ac71d4980b5"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-17 19:00:00.000"
